img1,img2,label
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R03_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R02_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R01_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R03_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R05_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_100_R_S5100R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_091_L_S5091L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_065_L_S5065L00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_017_R_S5017R00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_142_R_S5142R07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_166_R_S5166R02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_134_L_S5134L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_057_L_S5057L08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_151_R_S5151R08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_101_R_S5101R01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_132_R_S5132R02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_158_L_S5158L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_195_R_S5195R05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_016_L_S5016L02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_004_L_S5004L01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_146_L_S5146L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_050_L_S5050L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_151_R_S5151R00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_198_R_S5198R07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_102_R_S5102R08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L03_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L04_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L01_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L05_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L04_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_076_L_S5076L00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_152_L_S5152L01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_152_R_S5152R02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_064_R_S5064R08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_050_L_S5050L02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_005_L_S5005L09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_061_L_S5061L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_004_R_S5004R01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_174_L_S5174L08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_106_L_S5106L07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_134_L_S5134L05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_080_R_S5080R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_189_R_S5189R01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_176_R_S5176R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_134_R_S5134R01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_098_R_S5098R04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_108_R_S5108R03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_112_R_S5112R03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_042_L_S5042L00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_L_S5001L07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R06_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R03_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R04_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R04_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_058_R_S5058R08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_141_R_S5141R00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_026_L_S5026L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_008_L_S5008L07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_017_R_S5017R07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_114_L_S5114L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_025_L_S5025L05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_167_R_S5167R03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_128_L_S5128L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_012_R_S5012R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_186_R_S5186R07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_000_R_S5000R02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_112_R_S5112R02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_077_R_S5077R08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_165_R_S5165R03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_101_R_S5101R07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_089_R_S5089R01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_119_L_S5119L06_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_001_R_S5001R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_173_R_S5173R06_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L05_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L02_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_072_R_S5072R05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_055_L_S5055L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_153_R_S5153R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_176_L_S5176L07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_099_R_S5099R09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_079_R_S5079R05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_175_L_S5175L06_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_016_L_S5016L01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_025_L_S5025L09_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_036_L_S5036L02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_194_L_S5194L07_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_007_R_S5007R05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L07_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_062_L_S5062L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_157_R_S5157R06_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_036_L_S5036L08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_059_R_S5059R00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L05_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_169_L_S5169L08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_094_R_S5094R05_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_150_L_S5150L01_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_L_S5002L04_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_194_L_S5194L00_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R01_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R06_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R03_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R02_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R08_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R08_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R09_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R07_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R05_normalized.png,0
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R00_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_176_L_S5176L02_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R01_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_191_L_S5191L08_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_107_L_S5107L04_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R06_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_130_L_S5130L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R03_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_152_L_S5152L03_normalized.png,1
normalized_images/CASIA_Iris_Thousand/Thousand_002_R_S5002R09_normalized.png,normalized_images/CASIA_Iris_Thousand/Thousand_007_L_S5007L04_normalized.png,1
